"incubationID","sampleID","tripID","startDate","dateKilled","timeKilled","depth","t","durationInDays","durationSinceTimepointInDays","filtered","amendment","treatment","MeHg_ambient_ppt","MeHg_198_ppt","MeHg_204_ppt","MeHg_excess_DDL","MeHg_DOA","MeHg_198_above_DDL","bottleID_MeHg","HgT_ambient_ppt","HgT_198_ppt","HgT_204_ppt","HgT_excess_DDL","HgT_DOA","bottleID_HgT","percent_amb_MeHg","percent_198_MeHg","percent_204_MeHg"
"BLiMMP_MA_0030","BLiMMP_sample_0031","BLiMMP_trip_005","2019-08-30","2019-09-01","21:19",11.7,"t1",0.993056,0.993056,"no","molybdate","unfiltered-molybdate",0.198,0.002,0.898,0.002,"1901-01-01",TRUE,"MSC682AR",1.4013522544404,1.08134815480274,0.968402453445988,0.0281061955555055,"2020-04-02","MSC682AR",14.129209795225,0.184954308297205,92.7300418131464
"BLiMMP_MA_0031","BLiMMP_sample_0031","BLiMMP_trip_005","2019-08-30","2019-08-31","21:34",11.7,"t0",0,0,"no","molybdate","unfiltered-molybdate",0.241,0.001,1.541,0.003,"1901-01-01",FALSE,"MSC514AR",1.17545445536251,1.76991132717432,1.75120937220802,0.0223686804984427,"2020-04-06","MSC514AR",20.5027084546356,0.0565000056582785,87.9963312471897
"BLiMMP_MA_0031","BLiMMP_sample_0031","BLiMMP_trip_005","2019-08-30","2019-09-01","21:23",11.7,"t1",0.992361,0.992361,"no","molybdate","unfiltered-molybdate",0.208,0.001,1.013,0.003,"1901-01-01",FALSE,"MSC683AR",2.09592160684994,0.448107268595916,0.905658071972848,0.0446427616447754,"2020-04-08","MSC683AR",9.92403529407827,0.223160852340862,111.85236805689
"BLiMMP_MA_0032","BLiMMP_sample_0031","BLiMMP_trip_005","2019-08-30","2019-08-31","21:59",11.7,"t0",0,0,"no","unamended","unfiltered-unamended",0.214,0,1.245,0.003,"1901-01-01",FALSE,"MSC516AR",0.871637310446448,1.14837661382835,1.14129756559539,0.0164754220631577,"2020-04-03","MSC516AR",24.5514960678301,0,109.086362534254
"BLiMMP_MA_0032","BLiMMP_sample_0031","BLiMMP_trip_005","2019-08-30","2019-09-01","21:46",11.7,"t1",0.990972,0.990972,"no","unamended","unfiltered-unamended",0.268,0.002,1.335,0.004,"1901-01-01",FALSE,"MSC689AR",1.69297720281044,0.454103116574091,1.11446221455862,0.0360601166990672,"2020-04-08","MSC689AR",15.8301009343247,0.440428600245839,119.788718052565
"BLiMMP_MA_0033","BLiMMP_sample_0031","BLiMMP_trip_005","2019-08-30","2019-08-31","21:38",11.7,"t0",0,0,"no","unamended","unfiltered-unamended",0.277,0,1.422,0.003,"1901-01-01",FALSE,"MSC505AR",1.07531861272136,1.36175874487241,1.37859195476364,0.020325343792224,"2020-04-03","MSC505AR",25.7598070676917,0,103.148723237965
"BLiMMP_MA_0033","BLiMMP_sample_0031","BLiMMP_trip_005","2019-08-30","2019-09-01","21:26",11.7,"t1",0.991667,0.991667,"no","unamended","unfiltered-unamended",0.227,0.001,1.007,0.003,"1901-01-01",FALSE,"MSC684AR",3.03766675542274,1.14257158228784,1.06262488972004,0.0589998384424485,"2020-04-07","MSC684AR",7.47284077803357,0.0875218686953195,94.7653315616676
"BLiMMP_MA_0034","BLiMMP_sample_0031","BLiMMP_trip_005","2019-08-30","2019-08-31","21:42",11.7,"t0",0,0,"no","unamended","unfiltered-unamended",0.212,-0.001,1.449,0.003,"1901-01-01",FALSE,"MSC503AR",0.972854120685841,1.49292478067747,1.42097276866191,0.0185132336671469,"2020-04-06","MSC503AR",21.7915508083108,-0.0669826111095975,101.972397498122
"BLiMMP_MA_0034","BLiMMP_sample_0031","BLiMMP_trip_005","2019-08-30","2019-09-01","21:37",11.7,"t1",0.996528,0.996528,"no","unamended","unfiltered-unamended",0.179,0.001,0.959,0.002,"1901-01-01",FALSE,"MSC687AR",1.80094866337371,1.00934997046986,0.989803800914377,0.0349793735578493,"2020-04-07","MSC687AR",9.93920613287668,0.0990736641657093,96.8878881970427
"BLiMMP_MA_0035","BLiMMP_sample_0031","BLiMMP_trip_005","2019-08-30","2019-08-31","21:46",11.7,"t0",0,0,"yes","unamended","filtered-unamended",0.261,0,1.409,0.003,"1901-01-01",FALSE,"MSC509AR",0.795492555820642,1.55871446591979,1.62091405089669,0.0151380759491476,"2020-04-06","MSC509AR",32.8098607699413,0,86.9262623283784
"BLiMMP_MA_0035","BLiMMP_sample_0031","BLiMMP_trip_005","2019-08-30","2019-09-01","21:30",11.7,"t1",0.988889,0.988889,"yes","unamended","filtered-unamended",0.202,0.001,1.103,0.003,"1901-01-01",FALSE,"MSC685AR",2.48850396847264,0.381051677973806,1.18434341009709,0.0499106337874151,"2020-04-02","MSC685AR",8.11732681800707,0.262431595976004,93.1317716294447
"BLiMMP_MA_0036","BLiMMP_sample_0031","BLiMMP_trip_005","2019-08-30","2019-08-31","21:51",11.7,"t0",0,0,"yes","unamended","filtered-unamended",0.214,0,1.369,0.003,"1901-01-01",FALSE,"MSC511AR",0.823077147428661,1.38851746186441,1.4212134232279,0.0156630056166007,"2020-04-06","MSC511AR",25.9999929130031,0,96.3261377654799
"BLiMMP_MA_0036","BLiMMP_sample_0031","BLiMMP_trip_005","2019-08-30","2019-09-01","21:34",11.7,"t1",0.988194,0.988194,"yes","unamended","filtered-unamended",0.335,0.002,1.034,0.005,"1901-01-01",FALSE,"MSC686AR",2.31023001159223,1.08859009392631,1.02080026633107,0.0448710172718958,"2020-04-07","MSC686AR",14.5007206347006,0.183723883871332,101.29307702048
"BLiMMP_MA_0037","BLiMMP_sample_0031","BLiMMP_trip_005","2019-08-30","2019-08-31","21:54",11.7,"t0",0,0,"yes","unamended","filtered-unamended",0.199,0.002,1.461,0.002,"1901-01-01",TRUE,"MSC508AR",0.755393533288926,1.33233739977548,1.44195421884193,0.0142782177122966,"2020-04-03","MSC508AR",26.343884509253,0.150112126278001,101.320831196247
"BLiMMP_MA_0037","BLiMMP_sample_0031","BLiMMP_trip_005","2019-08-30","2019-09-01","21:40",11.7,"t1",0.990278,0.990278,"yes","unamended","filtered-unamended",0.223,0,0.961,0.003,"1901-01-01",FALSE,"MSC688AR",2.59061129654353,0.944576133578499,1.08788178147004,0.0551795650409246,"2020-04-08","MSC688AR",8.60800693247704,0,88.3368042712707
"BLiMMP_MA_0038","BLiMMP_sample_0032","BLiMMP_trip_005","2019-08-30","2019-08-31","20:20",14,"t0",0,0,"no","molybdate","unfiltered-molybdate",0.295,-0.001,1.1,0.004,"1901-01-01",FALSE,"MSC517AR",1.16930407944043,1.28737148626616,1.18990205006949,0.0227110994495776,"2020-04-07","MSC517AR",25.2286813316491,-0.0776776564238162,92.4445839836781
"BLiMMP_MA_0038","BLiMMP_sample_0032","BLiMMP_trip_005","2019-08-30","2019-09-01","21:00",14,"t1",1.027778,1.027778,"no","molybdate","unfiltered-molybdate",0.244,0.006,0.669,0.004,"1901-01-01",TRUE,"MSC680AR",1.40567099127968,1.0105213884327,0.758206383959981,0.0299405449180842,"2020-04-08","MSC680AR",17.3582581922581,0.593752895157011,88.2345511925037
"BLiMMP_MA_0039","BLiMMP_sample_0032","BLiMMP_trip_005","2019-08-30","2019-08-31","20:31",14,"t0",0,0,"no","molybdate","unfiltered-molybdate",0.405,0,1.078,0.005,"1901-01-01",FALSE,"MSC512AR",1.05997391003905,1.12373956607834,1.10133176247773,0.0201711071170652,"2020-04-06","MSC512AR",38.208487601839,0,97.8814955427019
"BLiMMP_MA_0039","BLiMMP_sample_0032","BLiMMP_trip_005","2019-08-30","2019-09-01","20:49",14,"t1",1.0125,1.0125,"no","molybdate","unfiltered-molybdate",0.216,0.009,0.686,0.003,"1901-01-01",TRUE,"MSC678AR",1.41844490780329,0.923568855445807,0.76372650012835,0.0275500991840237,"2020-04-07","MSC678AR",15.2279442657038,0.974480673198501,89.8227310280202
"BLiMMP_MA_0040","BLiMMP_sample_0032","BLiMMP_trip_005","2019-08-30","2019-08-31","20:27",14,"t0",0,0,"no","molybdate","unfiltered-molybdate",0.252,0.002,1.44,0.003,"1901-01-01",FALSE,"MSC506AR",1.17204411231123,1.56136154522503,1.4113463835471,0.0223037823020421,"2020-04-06","MSC506AR",21.5008972233191,0.128093330216593,102.030232747037
"BLiMMP_MA_0040","BLiMMP_sample_0032","BLiMMP_trip_005","2019-08-30","2019-09-01","20:55",14,"t1",1.019444,1.019444,"no","molybdate","unfiltered-molybdate",0.185,0.003,0.774,0.003,"1901-01-01",TRUE,"MSC679AR",2.87293441823225,1.28382777035725,0.883254423649849,0.0558002836317913,"2020-04-07","MSC679AR",6.43940908730638,0.233676204025809,87.6304696897662
"BLiMMP_MA_0041","BLiMMP_sample_0032","BLiMMP_trip_005","2019-08-30","2019-08-31","20:36",14,"t0",0,0,"no","unamended","unfiltered-unamended",0.348,0.001,1.196,0.004,"1901-01-01",FALSE,"MSC518AR",1.06923573430288,1.04942019892682,1.04150147193646,0.0202103670833312,"2020-04-03","MSC518AR",32.5466114567233,0.0952907139602081,114.834211206277
"BLiMMP_MA_0041","BLiMMP_sample_0032","BLiMMP_trip_005","2019-08-30","2019-09-01","20:45",14,"t1",1.00625,1.00625,"no","unamended","unfiltered-unamended",0.267,0.042,0.678,0.004,"1901-01-01",TRUE,"MSC677AR",3.03475158822072,0.789654238361234,0.76377435602088,0.0646396751487572,"2020-04-08","MSC677AR",8.79808420024727,5.31878358395979,88.7696732228943
"BLiMMP_MA_0042","BLiMMP_sample_0032","BLiMMP_trip_005","2019-08-30","2019-08-31","20:40",14,"t0",0,0,"no","unamended","unfiltered-unamended",0.288,-0.002,0.936,0.004,"1901-01-01",FALSE,"MSC504AR",0.946794261131244,0.898517998108811,0.914112447365978,0.0180173193681694,"2020-04-06","MSC504AR",30.4184353267935,-0.222588752168524,102.394404834667
"BLiMMP_MA_0042","BLiMMP_sample_0032","BLiMMP_trip_005","2019-08-30","2019-09-01","20:40",14,"t1",1,1,"no","unamended","unfiltered-unamended",0.253,0.002,0.816,0.004,"1901-01-01",FALSE,"MSC676AR",2.79044743303763,0.802729375554954,0.826494779145204,0.0541981596359978,"2020-04-07","MSC676AR",9.06664633795265,0.249149970202265,98.7302062384401
"BLiMMP_MA_0043","BLiMMP_sample_0032","BLiMMP_trip_005","2019-08-30","2019-08-31","20:44",14,"t0",0,0,"no","unamended","unfiltered-unamended",0.277,-0.002,1.083,0.003,"1901-01-01",FALSE,"MSC520AR",1.23751051583654,1.09598185270814,1.19689168582896,0.0235495958315744,"2020-04-06","MSC520AR",22.383648175527,-0.182484773361717,90.4843782292562
"BLiMMP_MA_0043","BLiMMP_sample_0032","BLiMMP_trip_005","2019-08-30","2019-09-01","20:34",14,"t1",0.993056,0.993056,"no","unamended","unfiltered-unamended",0.251,0.034,0.587,0.003,"1901-01-01",TRUE,"MSC675AR",3.06794516350248,0.70822912544954,0.633333294637663,0.0653466924649576,"2020-04-08","MSC675AR",8.18137178545425,4.80070626556327,92.6842161891757
"BLiMMP_MA_0044","BLiMMP_sample_0032","BLiMMP_trip_005","2019-08-30","2019-08-31","20:50",14,"t0",0,0,"yes","unamended","filtered-unamended",0.336,0,1.128,0.004,"1901-01-01",FALSE,"MSC519AR",1.04192834796965,1.04428797604995,1.13586566670982,0.0198277034143493,"2020-04-06","MSC519AR",32.2478988746918,0,99.307517874662
"BLiMMP_MA_0044","BLiMMP_sample_0032","BLiMMP_trip_005","2019-08-30","2019-09-01","20:14",14,"t1",0.975,0.975,"yes","unamended","filtered-unamended",0.466,0.002,0.665,0.007,"1901-01-01",FALSE,"MSC672AR",3.10043733555633,0.834422296437348,0.700692055262236,0.0660387700157498,"2020-04-08","MSC672AR",15.0301376730255,0.239686787917725,94.9061709785081
"BLiMMP_MA_0045","BLiMMP_sample_0032","BLiMMP_trip_005","2019-08-30","2019-08-31","20:47",14,"t0",0,0,"yes","unamended","filtered-unamended",0.285,0.001,1.016,0.004,"1901-01-01",FALSE,"MSC513AR",0.948632623680635,0.8600899765797,0.945970811724613,0.0179307639435649,"2020-04-03","MSC513AR",30.0432425456989,0.116266905466876,107.402891020254
"BLiMMP_MA_0045","BLiMMP_sample_0032","BLiMMP_trip_005","2019-08-30","2019-09-01","20:28",14,"t1",0.986806,0.986806,"yes","unamended","filtered-unamended",0.701,0.006,0.571,0.011,"1901-01-01",FALSE,"MSC674AR",3.31187366588203,0.853251485339233,0.710266330500372,0.0643256903937924,"2020-04-07","MSC674AR",21.1662663108651,0.703192447138201,80.3923789542071
"BLiMMP_MA_0046","BLiMMP_sample_0032","BLiMMP_trip_005","2019-08-30","2019-08-31","20:54",14,"t0",0,0,"yes","unamended","filtered-unamended",0.276,0,1.084,0.003,"1901-01-01",FALSE,"MSC515AR",0.820281966072006,0.844940785170884,1.00278109280889,0.0156098138332722,"2020-04-06","MSC515AR",33.6469667036142,0,108.099365631596
"BLiMMP_MA_0046","BLiMMP_sample_0032","BLiMMP_trip_005","2019-08-30","2019-09-01","20:23",14,"t1",0.978472,0.978472,"yes","unamended","filtered-unamended",0.179,0.005,0.517,0.002,"1901-01-01",TRUE,"MSC673AR",2.83524164122373,0.660777075230892,0.523400715916762,0.0603901483628129,"2020-04-08","MSC673AR",6.31339485839171,0.756684846890742,98.7770907218668
"BLiMMP_MA_0047","BLiMMP_sample_0033","BLiMMP_trip_005","2019-08-30","2019-08-31","22:29",20.1,"t0",0,0,"no","molybdate","unfiltered-molybdate",0.657,0.002,1.039,0.008,"1901-01-01",FALSE,"MSC521AR",2.04130084711433,1.93197737467032,1.56292404469564,0.0409413126605522,"2020-04-02","MSC521AR",32.1853587102932,0.103520881052828,66.4779586395277
"BLiMMP_MA_0047","BLiMMP_sample_0033","BLiMMP_trip_005","2019-08-30","2019-09-01","22:37",20.1,"t1",1.005556,1.005556,"no","molybdate","unfiltered-molybdate",0.561,0.014,0.417,0.009,"1901-01-01",TRUE,"MSC697AR",3.42489840262951,0.864381869453468,0.716005811154856,0.0729497336858689,"2020-04-08","MSC697AR",16.3800479327879,1.61965451784082,58.2397507818288
"BLiMMP_MA_0048","BLiMMP_sample_0033","BLiMMP_trip_005","2019-08-30","2019-08-31","22:34",20.1,"t0",0,0,"no","molybdate","unfiltered-molybdate",0.653,0.002,0.878,0.008,"1901-01-01",FALSE,"MSC531AR",1.94199086727193,1.45991658191232,1.27336711106415,0.0369557263939272,"2020-04-06","MSC531AR",33.6252868643672,0.136994128622078,68.9510505156879
"BLiMMP_MA_0048","BLiMMP_sample_0033","BLiMMP_trip_005","2019-08-30","2019-09-01","22:33",20.1,"t1",0.999306,0.999306,"no","molybdate","unfiltered-molybdate",0.647,0.002,0.509,0.01,"1901-01-01",FALSE,"MSC696AR",3.26135846036628,1.01699462554713,0.881973124771876,0.0694663616751997,"2020-04-08","MSC696AR",19.8383590109054,0.196657873086009,57.7115090816008
"BLiMMP_MA_0049","BLiMMP_sample_0033","BLiMMP_trip_005","2019-08-30","2019-08-31","22:40",20.1,"t0",0,0,"no","molybdate","unfiltered-molybdate",0.509,0.007,1.171,0.006,"1901-01-01",TRUE,"MSC530AR",2.03169777380505,2.18342237058847,1.78615509339036,0.0384025304183816,"2020-04-03","MSC530AR",25.0529388062833,0.32059761291689,65.5598164086238
"BLiMMP_MA_0049","BLiMMP_sample_0033","BLiMMP_trip_005","2019-08-30","2019-09-01","22:27",20.1,"t1",0.990972,0.990972,"no","molybdate","unfiltered-molybdate",0.657,0.004,0.428,0.01,"1901-01-01",FALSE,"MSC694AR",3.05478747341454,0.81266699279067,0.68992522717115,0.05933236984792,"2020-04-07","MSC694AR",21.5072245031052,0.49220652930226,62.0357080947593
"BLiMMP_MA_0050","BLiMMP_sample_0033","BLiMMP_trip_005","2019-08-30","2019-08-31","22:48",20.1,"t0",0,0,"no","unamended","unfiltered-unamended",0.601,0,0.838,0.007,"1901-01-01",FALSE,"MSC527AR",1.57285222371103,1.39265610051773,1.17758240207472,0.029931086400627,"2020-04-06","MSC527AR",38.2108370347714,0,71.1627482309152
"BLiMMP_MA_0050","BLiMMP_sample_0033","BLiMMP_trip_005","2019-08-30","2019-09-01","22:23",20.1,"t1",0.982639,0.982639,"no","unamended","unfiltered-unamended",0.52,0.048,0.517,0.008,"1901-01-01",TRUE,"MSC693AR",3.67310300795087,1.04917798022151,0.832970363615834,0.071341757177513,"2020-04-07","MSC693AR",14.1569675251251,4.5750102370492,62.0670341446194
"BLiMMP_MA_0051","BLiMMP_sample_0033","BLiMMP_trip_005","2019-08-30","2019-08-31","22:44",20.1,"t0",0,0,"no","unamended","unfiltered-unamended",0.783,0.017,1.721,0.01,"1901-01-01",TRUE,"MSC529AR",2.05601328031784,1.85630641097129,2.30420524850776,0.0388621346914852,"2020-04-03","MSC529AR",38.0834115954229,0.915797084981511,74.6895269470697
