"incubationID","sampleID","tripID","startDate","dateKilled","timeKilled","depth","t","durationInDays","durationSinceTimepointInDays","filtered","amendment","treatment","MeHg_ambient_ppt","MeHg_198_ppt","MeHg_204_ppt","MeHg_amb_DDL","MeHg_excess_DDL","MeHg_DOA","MeHg_198_above_DDL","bottleID_MeHg","HgT_ambient_ppt","HgT_198_ppt","HgT_204_ppt","HgT_excess_DDL","HgT_DOA","bottleID_HgT","percent_amb_MeHg","percent_198_MeHg","percent_204_MeHg"
"BLI20_MA_075","BLiMMP_sample_0074","BLiMMP_trip_015","2021-09-10","2021-09-11","21:28",11.9,"t0",0,0,"no","unamended","unfiltered-unamended",3.648,0.013,0.77,0.150535134111821,0.0740205291398562,2022-01-05,FALSE,"MSC829BC",0.882145364646016,0.865246234841086,0.8181206497117,0.021430106315471,"2022-02-15","MSC828BC",413.53728605306,1.50246247559663,94.1181475215596
"BLI20_MA_075","BLiMMP_sample_0074","BLiMMP_trip_015","2021-09-10","2021-09-12","17:03",11.9,"t1",0.815972,0.815972,"no","unamended","unfiltered-unamended",0.137,0.016,0.608,0.192166575667478,0.00320705317160173,2022-01-11,TRUE,"MSC897BC",2.93820184900448,0.760516816700857,0.74707156727097,0.0866644556920673,"2022-02-17","MSC896BC",4.66271573705592,2.10383250555963,81.384438471003
"BLI20_MA_075","BLiMMP_sample_0074","BLiMMP_trip_015","2021-09-10","2021-09-13","17:31",11.9,"t2",1.835417,1.019444,"no","unamended","unfiltered-unamended",0.235,0.031,0.51,0.0178093895454875,0.00488545083769808,2022-01-19,TRUE,"MSC953BC",3.01709343760355,0.792512677263017,0.800730565134616,0.0695367359421957,"2022-02-17","MSC952BC",7.78895333737685,3.91160935204974,63.6918362063849
"BLI20_MA_076","BLiMMP_sample_0074","BLiMMP_trip_015","2021-09-10","2021-09-11","21:12",11.9,"t0",0,0,"no","molybdate","unfiltered-molybdate",0.165,0.002,0.654,0.192166575667478,0.00385774716895648,2022-01-11,FALSE,"MSC823BC",2.86808631980483,0.657632048704869,0.648062909925491,0.0845963458460035,"2022-02-17","MSC822BC",5.75296492510128,0.304121431420316,100.916128663372
"BLI20_MA_076","BLiMMP_sample_0074","BLiMMP_trip_015","2021-09-10","2021-09-12","17:14",11.9,"t1",0.834722,0.834722,"no","molybdate","unfiltered-molybdate",0.402,0.002,0.601,0.150535134111821,0.00816762830971841,2022-01-05,FALSE,"MSC903BC",3.5291343605522,0.690846074330708,0.704799301793121,0.081338045774668,"2022-02-17","MSC902BC",11.3908952998066,0.289500088994151,85.2725021819632
"BLI20_MA_076","BLiMMP_sample_0074","BLiMMP_trip_015","2021-09-10","2021-09-13","17:19",11.9,"t2",1.838194,1.003472,"no","molybdate","unfiltered-molybdate",0.236,-0.002,0.586,0.0728035133563812,0.00433739858986599,2022-01-12,FALSE,"MSC945BC",3.20325640036586,0.647999650830915,0.626770868246,0.0829256246710464,"2022-02-18","MSC944BC",7.36750264427929,-0.308642141617738,93.4950920166255
"BLI20_MA_077","BLiMMP_sample_0074","BLiMMP_trip_015","2021-09-10","2021-09-11","21:38",11.9,"t0",0,0,"no","unamended","unfiltered-unamended",0.227,0.003,0.783,0.150535134111821,0.00459949490774737,2022-01-05,FALSE,"MSC833BC",2.56749422628368,0.797599623142126,0.806893852306925,0.0757301577795928,"2022-02-17","MSC832BC",8.84130517904109,0.376128562872381,97.0387861750822
"BLI20_MA_077","BLiMMP_sample_0074","BLiMMP_trip_015","2021-09-10","2021-09-12","16:57",11.9,"t1",0.804861,0.804861,"no","unamended","unfiltered-unamended",0.188,0.015,0.583,0.150535134111821,0.00380537679086752,2022-01-05,TRUE,"MSC893BC",1.13806156205553,0.780845542722976,0.777783629280666,0.027647121716938,"2022-02-15","MSC892BC",16.5193172556009,1.92099450906664,74.956578931751
"BLI20_MA_077","BLiMMP_sample_0074","BLiMMP_trip_015","2021-09-10","2021-09-13","17:33",11.9,"t2",1.829861,1.025,"no","unamended","unfiltered-unamended",0.204,0.033,0.563,0.0728035133563812,0.00375243677589729,2022-01-12,TRUE,"MSC955BC",3.05161477731351,0.856436161844165,0.838955860383495,0.0787406490473244,"2022-04-26","MSC954BC",6.68498532372396,3.85317685896647,67.1072253721009
"BLI20_MA_078","BLiMMP_sample_0074","BLiMMP_trip_015","2021-09-10","2021-09-11","21:34",11.9,"t0",0,0,"no","molybdate","unfiltered-molybdate",0.226,-0.001,0.767,0.0728035133563812,0.00415794696277884,2022-01-12,FALSE,"MSC831BC",0.848353376149229,0.800718420301391,0.81411894235566,0.0235853224613302,"2022-02-18","MSC830BC",26.6398421169536,-0.12488784754366,94.212277849804
"BLI20_MA_078","BLiMMP_sample_0074","BLiMMP_trip_015","2021-09-10","2021-09-12","17:00",11.9,"t1",0.809722,0.809722,"no","molybdate","unfiltered-molybdate",0.22,0.005,0.68,0.0728035133563812,0.00404200979230961,2022-01-12,TRUE,"MSC895BC",3.40043872617982,0.728324252629797,0.741212499225651,0.088030263669144,"2022-02-18","MSC894BC",6.46975339700227,0.686507415062212,91.7415721821205
"BLI20_MA_078","BLiMMP_sample_0074","BLiMMP_trip_015","2021-09-10","2021-09-13","17:28",11.9,"t2",1.829167,1.019444,"no","molybdate","unfiltered-molybdate",0.199,0.011,0.641,0.150535134111821,0.00403661752086227,2022-01-05,TRUE,"MSC951BC",1.72868198693878,0.70723774721467,0.710966699418812,0.039841955623778,"2022-02-17","MSC950BC",11.511660415482,1.55534684670347,90.1589343810327
"BLI20_MA_079","BLiMMP_sample_0074","BLiMMP_trip_015","2021-09-10","2021-09-11","21:55",11.9,"t0",0,0,"no","unamended","unfiltered-unamended",0.233,0.003,0.776,0.0348233597992773,0.00579970564667373,2022-01-04,FALSE,"MSC839BC",0.769466847437183,0.719271615990864,0.739245883176893,0.0226959987547584,"2022-02-17","MSC838BC",30.2807068005645,0.417088612049179,104.971839229616
"BLI20_MA_079","BLiMMP_sample_0074","BLiMMP_trip_015","2021-09-10","2021-09-12","16:51",11.9,"t1",0.788889,0.788889,"no","unamended","unfiltered-unamended",0.198,0.015,0.601,0.0728035133563812,0.00364537129566803,2022-01-12,TRUE,"MSC889BC",2.99722832430922,0.735519220350218,0.758426617487656,0.0833268287796976,"2022-02-18","MSC888BC",6.60610332533255,2.0393756661937,79.2429994072276
"BLI20_MA_079","BLiMMP_sample_0074","BLiMMP_trip_015","2021-09-10","2021-09-13","17:38",11.9,"t2",1.821528,1.032639,"no","unamended","unfiltered-unamended",0.607,0.024,0.457,0.192166575667478,0.0142211029061126,2022-01-11,TRUE,"MSC959BC",3.6783789967538,0.700550099088178,0.748091895387327,0.062773230854076,"2022-02-15","MSC958BC",16.5018341105058,3.42587918140871,61.0887516383781
"BLI20_MA_080","BLiMMP_sample_0074","BLiMMP_trip_015","2021-09-10","2021-09-11","21:44",11.9,"t0",0,0,"no","molybdate","unfiltered-molybdate",0.23,0.001,0.827,0.150535134111821,0.00466212072432404,2022-01-05,FALSE,"MSC835BC",0.784562272144539,0.85458349699697,0.798634963355555,0.0231412495690095,"2022-02-17","MSC834BC",29.3157099399278,0.117016067302262,103.551689813988
"BLI20_MA_080","BLiMMP_sample_0074","BLiMMP_trip_015","2021-09-10","2021-09-12","16:54",11.9,"t1",0.798611,0.798611,"no","molybdate","unfiltered-molybdate",0.233,0.005,0.702,0.0728035133563812,0.00429723288582046,2022-01-12,TRUE,"MSC891BC",3.03792136091498,0.815120677592004,0.810501402035432,0.0786454454681235,"2022-02-18","MSC890BC",7.66971795246943,0.613406105065424,86.6130519005951
"BLI20_MA_080","BLiMMP_sample_0074","BLiMMP_trip_015","2021-09-10","2021-09-13","17:36",11.9,"t2",1.827778,1.029167,"no","molybdate","unfiltered-molybdate",0.237,0.01,0.726,0.150535134111821,0.00481389516778223,2022-01-05,TRUE,"MSC957BC",3.0437467807713,0.826330324403225,0.822220719187913,0.0701510312976968,"2022-02-17","MSC956BC",7.7864558739654,1.21016979586487,88.2974587063499
"BLI20_MA_081","BLiMMP_sample_0074","BLiMMP_trip_015","2021-09-10","2021-09-11","21:50",11.9,"t0",0,0,"yes","unamended","filtered-unamended",1.297,0.007,0.719,0.0348233597992773,0.0323132754832156,2022-01-04,FALSE,"MSC837BC",6.02720566662384,0.759105893647702,0.735392484453321,0.146419925102467,"2022-02-15","MSC836BC",21.5190931210834,0.922137485504581,97.7709203180793
"BLI20_MA_081","BLiMMP_sample_0074","BLiMMP_trip_015","2021-09-10","2021-09-12","16:47",11.9,"t1",0.789583,0.789583,"yes","unamended","filtered-unamended",0.427,-0.003,0.617,0.150535134111821,0.00865793186845865,2022-01-05,FALSE,"MSC887BC",5.6149570041727,0.613252453654192,0.623633767450633,0.129411233228516,"2022-02-17","MSC886BC",7.60468868564228,-0.489194944451323,98.9362719280338
"BLI20_MA_081","BLiMMP_sample_0074","BLiMMP_trip_015","2021-09-10","2021-09-13","17:44",11.9,"t2",1.829167,1.039583,"yes","unamended","filtered-unamended",0.107,0,0.488,0.192166575667478,0.00250808225676948,2022-01-11,FALSE,"MSC963BC",3.42708606434927,0.808481078612032,0.852297896329707,0.0832547805097235,"2022-02-15","MSC962BC",3.12218596180242,0,57.2569757712061
"BLI20_MA_082","BLiMMP_sample_0074","BLiMMP_trip_015","2021-09-10","2021-09-11","22:01",11.9,"t0",0,0,"yes","unamended","filtered-unamended",0.228,-0.002,0.802,0.0939202878224195,0.0028118449458227,2021-12-14,FALSE,"MSC841BC",1.19837109955414,0.828850186712477,0.83574767703722,0.0309215038804863,"2022-04-26","MSC840BC",19.0258259803518,-0.24129812987468,95.9619777638082
"BLI20_MA_082","BLiMMP_sample_0074","BLiMMP_trip_015","2021-09-10","2021-09-12","16:43",11.9,"t1",0.779167,0.779167,"yes","unamended","filtered-unamended",0.594,0.004,0.629,0.150535134111821,0.0120554193316409,2022-01-05,FALSE,"MSC885BC",0.974764979868859,0.727447540862585,0.707278432884092,0.0224659847010503,"2022-02-17","MSC884BC",60.9377657453301,0.549867828992441,88.932444530382
"BLI20_MA_082","BLiMMP_sample_0074","BLiMMP_trip_015","2021-09-10","2021-09-13","17:41",11.9,"t2",1.819444,1.040278,"yes","unamended","filtered-unamended",0.16,-0.001,0.543,0.0178093895454875,0.00333807269956545,2022-01-19,FALSE,"MSC961BC",3.42983802624302,0.719960599287833,0.745910718130871,0.101165631543326,"2022-02-17","MSC960BC",4.66494332314757,-0.138896489750852,72.7969161457646
"BLI20_MA_083","BLiMMP_sample_0077","BLiMMP_trip_015","2021-09-10","2021-09-11","22:30",19.9,"t0",0,0,"no","unamended","unfiltered-unamended",0.692,-0.001,0.672,0.0178093895454875,0.0144078838104919,2022-01-19,FALSE,"MSC844BC",1.19943300865152,0.62795776194587,0.710036687419038,0.0307103004551734,"2022-02-16","MSC843BC",57.6939266310498,-0.159246379390434,94.6429968911465
"BLI20_MA_083","BLiMMP_sample_0077","BLiMMP_trip_015","2021-09-10","2021-09-12","18:02",19.9,"t1",0.813889,0.813889,"no","unamended","unfiltered-unamended",0.425,0.058,0.491,0.0178093895454875,0.00883669285989158,2022-01-19,TRUE,"MSC923BC",2.69611209378476,0.62364520691891,0.721800307188642,0.0795238377417207,"2022-02-17","MSC922BC",15.7634395461426,9.30015966715214,68.0243545354543
"BLI20_MA_083","BLiMMP_sample_0077","BLiMMP_trip_015","2021-09-10","2021-09-13","17:57",19.9,"t2",1.810417,0.996528,"no","unamended","unfiltered-unamended",0.378,0.135,0.446,0.0348233597992773,0.00942104266527441,2022-01-04,TRUE,"MSC969BC",2.15333928525289,0.591092465158164,0.673890261175813,0.0635143487980638,"2022-02-17","MSC968BC",17.5541310460794,22.8390662980075,66.1828825396309
"BLI20_MA_084","BLiMMP_sample_0077","BLiMMP_trip_015","2021-09-10","2021-09-11","22:34",19.9,"t0",0,0,"no","molybdate","unfiltered-molybdate",0.578,-0.002,0.858,0.150535134111821,0.0117260900078399,2022-01-05,FALSE,"MSC846BC",1.91691827478245,1.10847674226453,1.1923853498709,0.0465680193684876,"2022-02-15","MSC845BC",30.1525634975543,-0.180427781995152,71.9566036342948
"BLI20_MA_084","BLiMMP_sample_0077","BLiMMP_trip_015","2021-09-10","2021-09-12","17:59",19.9,"t1",0.809028,0.809028,"no","molybdate","unfiltered-molybdate",0.488,0.019,0.71,0.0728035133563812,0.00898627276044813,2022-01-12,TRUE,"MSC921BC",3.99570881316233,0.783305255353692,0.87656654337732,0.103440564201245,"2022-02-18","MSC920BC",12.213102175826,2.42561885933228,80.9978438447403
"BLI20_MA_084","BLiMMP_sample_0077","BLiMMP_trip_015","2021-09-10","2021-09-13","17:51",19.9,"t2",1.803472,0.994444,"no","molybdate","unfiltered-molybdate",0.514,0.038,0.705,0.192166575667478,0.0120488165962456,2022-01-11,TRUE,"MSC965BC",4.46262474545746,0.943399322243614,1.08860586571769,0.10285275048706,"2022-02-17","MSC964BC",11.5178853100567,4.02798678184626,64.7617307789545
"BLI20_MA_085","BLiMMP_sample_0077","BLiMMP_trip_015","2021-09-10","2021-09-11","22:40",19.9,"t0",0,0,"no","unamended","unfiltered-unamended",0.42,-0.002,0.73,0.192166575667478,0.00984015303121763,2022-01-11,FALSE,"MSC848BC",1.38562320607533,0.93077990868613,0.987317048414927,0.033661178542035,"2022-02-15","MSC847BC",30.3112706368146,-0.214873567997741,73.9377488894745
"BLI20_MA_085","BLiMMP_sample_0077","BLiMMP_trip_015","2021-09-10","2021-09-12","17:56",19.9,"t1",0.802778,0.802778,"no","unamended","unfiltered-unamended",0.447,0.097,0.605,0.0728035133563812,0.00822768829879482,2022-01-12,TRUE,"MSC919BC",2.8516264219671,0.727153370554403,0.833847447144367,0.0738226581996603,"2022-02-18","MSC918BC",15.6752650542371,13.3396892496069,72.5552380200853
"BLI20_MA_085","BLiMMP_sample_0077","BLiMMP_trip_015","2021-09-10","2021-09-13","18:04",19.9,"t2",1.808333,1.005556,"no","unamended","unfiltered-unamended",0.559,0.227,0.508,0.150535134111821,0.0113464474680696,2022-01-05,TRUE,"MSC973BC",2.42692801235666,0.706815057961348,0.816543255262221,0.0414166437227743,"2022-02-15","MSC972BC",23.0332336663413,32.1158975665758,62.2134830857017
"BLI20_MA_086","BLiMMP_sample_0077","BLiMMP_trip_015","2021-09-10","2021-09-11","22:47",19.9,"t0",0,0,"no","molybdate","unfiltered-molybdate",0.891,-0.006,0.775,0.150535134111821,0.0180744388534387,2022-01-05,FALSE,"MSC850BC",1.41669005627455,0.878312941426414,0.950028194211146,0.0417863301845642,"2022-02-17","MSC849BC",62.8930792627322,-0.68312781435917,81.5765263307285
"BLI20_MA_086","BLiMMP_sample_0077","BLiMMP_trip_015","2021-09-10","2021-09-12","17:52",19.9,"t1",0.795139,0.795139,"no","molybdate","unfiltered-molybdate",0.541,0.015,0.716,0.0178093895454875,0.0112651663746177,2022-01-19,TRUE,"MSC917BC",3.98651641670407,0.769439044188071,0.898739588847561,0.0918796003937366,"2022-02-17","MSC916BC",13.5707455695688,1.94947216589825,79.6671259266675
"BLI20_MA_086","BLiMMP_sample_0077","BLiMMP_trip_015","2021-09-10","2021-09-13","18:18",19.9,"t2",1.813194,1.018056,"no","molybdate","unfiltered-molybdate",0.487,0.047,0.728,0.150535134111821,0.0098753717629995,2022-01-05,TRUE,"MSC983BC",3.91780473233235,0.774276436306246,0.910087839249367,0.0902959615866816,"2022-02-17","MSC982BC",12.4304306434915,6.07018343787106,79.9922786135071
"BLI20_MA_087","BLiMMP_sample_0077","BLiMMP_trip_015","2021-09-10","2021-09-11","22:52",19.9,"t0",0,0,"no","unamended","unfiltered-unamended",1.878,-0.006,0.706,0.150535134111821,0.0381132652743783,2022-01-05,FALSE,"MSC852BC",1.20660881388909,0.717071941197028,0.765479169346878,0.0355898272014156,"2022-02-17","MSC851BC",155.642821300708,-0.836736128593183,92.22981215836
"BLI20_MA_087","BLiMMP_sample_0077","BLiMMP_trip_015","2021-09-10","2021-09-12","17:49",19.9,"t1",0.789583,0.789583,"no","unamended","unfiltered-unamended",0.46,0.088,0.563,0.0728035133563812,0.00847012092328562,2022-01-12,TRUE,"MSC915BC",2.48061213000765,0.699976182340404,0.758292338520957,0.0689642295682055,"2022-02-18","MSC914BC",18.5438099909066,12.5718563317066,74.2457719008643
"BLI20_MA_087","BLiMMP_sample_0077","BLiMMP_trip_015","2021-09-10","2021-09-13","17:54",19.9,"t2",1.793056,1.003472,"no","unamended","unfiltered-unamended",0.459,0.202,0.475,0.150535134111821,0.00930931896870817,2022-01-05,TRUE,"MSC967BC",2.56543018331303,0.672580291331448,0.82222049461003,0.0591269859301644,"2022-02-17","MSC966BC",17.8917361690678,30.0335889414955,57.7703916545266
"BLI20_MA_088","BLiMMP_sample_0077","BLiMMP_trip_015","2021-09-10","2021-09-11","23:03",19.9,"t0",0,0,"no","molybdate","unfiltered-molybdate",0.54,0,0.781,0.0348233597992773,0.0134431185689795,2022-01-04,FALSE,"MSC856BC",4.26575657940537,0.956002094808678,0.998548206077377,0.0983154134899458,"2022-02-17","MSC855BC",12.6589501756163,0,78.2135499564936
"BLI20_MA_088","BLiMMP_sample_0077","BLiMMP_trip_015","2021-09-10","2021-09-12","17:43",19.9,"t1",0.777778,0.777778,"no","molybdate","unfiltered-molybdate",0.524,0.019,0.757,0.150535134111821,0.0106423812799433,2022-01-05,TRUE,"MSC911BC",4.05657782437638,0.925979147678609,1.04790375893111,0.0934943470715582,"2022-02-17","MSC910BC",12.9172919314214,2.05188205885977,72.239458399516
"BLI20_MA_088","BLiMMP_sample_0077","BLiMMP_trip_015","2021-09-10","2021-09-13","18:07",19.9,"t2",1.794444,1.016667,"no","molybdate","unfiltered-molybdate",0.493,0.05,0.679,0.0728035133563812,0.00907166023009574,2022-01-12,TRUE,"MSC975BC",3.72225482008345,0.885205618742267,0.936835771646737,0.103483504260218,"2022-02-18","MSC974BC",13.2446601275124,5.64840517743684,72.478018084907
"BLI20_MA_089","BLiMMP_sample_0077","BLiMMP_trip_015","2021-09-10","2021-09-11","23:16",19.9,"t0",0,0,"no","unamended","unfiltered-unamended",0.522,0.003,0.778,0.0348233597992773,0.0130002698370832,2022-01-04,FALSE,"MSC862BC",2.36101294489388,0.912758867265732,0.947225804994768,0.0573564861859048,"2022-02-15","MSC861BC",22.1091545105214,0.328673881743469,82.1345866949114
"BLI20_MA_089","BLiMMP_sample_0077","BLiMMP_trip_015","2021-09-10","2021-09-12","17:31",19.9,"t1",0.760417,0.760417,"no","unamended","unfiltered-unamended",0.367,0.056,0.483,0.0178093895454875,0.00763775900325164,2022-01-19,TRUE,"MSC905BC",2.47477013173089,0.742747341704107,0.84080986891625,0.07299519143047,"2022-02-17","MSC904BC",14.8296601488121,7.53957595748745,57.4446159418367
"BLI20_MA_089","BLiMMP_sample_0077","BLiMMP_trip_015","2021-09-10","2021-09-13","18:15",19.9,"t2",1.790972,1.030556,"no","unamended","unfiltered-unamended",0.344,0.183,0.443,0.0728035133563812,0.00632450949544813,2022-01-12,TRUE,"MSC981BC",2.15284388386956,0.641546432293646,0.782113650798459,0.0557326362849802,"2022-02-18","MSC980BC",15.9788641702011,28.5248254511745,56.6413844775298
"BLI20_MA_090","BLiMMP_sample_0077","BLiMMP_trip_015","2021-09-10","2021-09-11","23:12",19.9,"t0",0,0,"no","molybdate","unfiltered-molybdate",0.659,0,0.698,0.150535134111821,0.0133673902919423,2022-01-05,FALSE,"MSC860BC",4.23782734614681,0.949190591856098,1.02193677311219,0.102950255382206,"2022-02-15","MSC859BC",15.5504211515174,0,68.3016815095441
"BLI20_MA_090","BLiMMP_sample_0077","BLiMMP_trip_015","2021-09-10","2021-09-12","17:35",19.9,"t1",0.765972,0.765972,"no","molybdate","unfiltered-molybdate",0.49,0.01,0.632,0.0728035133563812,0.00902189758598155,2022-01-12,TRUE,"MSC907BC",4.3063542705191,0.858557305811846,0.963181033423243,0.111116623503477,"2022-04-26","MSC906BC",11.378534352236,1.1647446166152,65.6159099970862
"BLI20_MA_090","BLiMMP_sample_0077","BLiMMP_trip_015","2021-09-10","2021-09-13","18:12",19.9,"t2",1.791667,1.025694,"no","molybdate","unfiltered-molybdate",0.429,0.027,0.646,0.192166575667478,0.010058065423995,2022-01-11,TRUE,"MSC979BC",3.72327469053534,0.617186708462978,0.761680792106508,0.085812512721403,"2022-02-17","MSC978BC",11.522115225356,4.37468915480049,84.8124314929118
"BLI20_MA_091","BLiMMP_sample_0077","BLiMMP_trip_015","2021-09-10","2021-09-11","23:07",19.9,"t0",0,0,"yes","unamended","filtered-unamended",2.895,0.01,0.541,0.150535134111821,0.05875639234024,2022-01-05,FALSE,"MSC858BC",4.58002186374171,0.650197523662924,0.632489726259312,0.111263244586171,"2022-02-15","MSC857BC",63.2093052419381,1.53799416885879,85.5349861885657
"BLI20_MA_091","BLiMMP_sample_0077","BLiMMP_trip_015","2021-09-10","2021-09-12","17:39",19.9,"t1",0.772222,0.772222,"yes","unamended","filtered-unamended",0.352,0.003,0.456,0.150535134111821,0.0071418691138383,2022-01-05,FALSE,"MSC909BC",4.18390393071772,0.630955191726672,0.639837493982128,0.101640284744881,"2022-02-15","MSC908BC",8.41319508833983,0.475469579985577,71.2680960851502
"BLI20_MA_091","BLiMMP_sample_0077","BLiMMP_trip_015","2021-09-10","2021-09-13","18:09",19.9,"t2",1.793056,1.020833,"yes","unamended","filtered-unamended",0.339,-0.001,0.353,0.150535134111821,0.00687569730596596,2022-01-05,FALSE,"MSC977BC",2.77403292848677,0.644323119095457,0.710135141176459,0.0639347767089231,"2022-02-17","MSC976BC",12.2204749813451,-0.155201632591403,49.7088482926216
"BLI20_MA_092","BLiMMP_sample_0077","BLiMMP_trip_015","2021-09-10","2021-09-11","22:58",19.9,"t0",0,0,"yes","unamended","filtered-unamended",1.165,-0.002,0.573,0.150535134111821,0.0236406872627829,2022-01-05,FALSE,"MSC854BC",2.41554561780978,0.571499080035618,0.569989008123935,0.0712483202056973,"2022-02-17","MSC853BC",48.2292692553795,-0.349956818806314,100.528254375637
"BLI20_MA_092","BLiMMP_sample_0077","BLiMMP_trip_015","2021-09-10","2021-09-12","17:46",19.9,"t1",0.783333,0.783333,"yes","unamended","filtered-unamended",0.484,-0.001,0.386,0.0728035133563812,0.00891977524203119,2022-01-12,FALSE,"MSC913BC",4.24202305996219,0.510456631649214,0.550547591087283,0.109817126120835,"2022-02-18","MSC912BC",11.4096503757411,-0.195903028386396,70.1120132480617
"BLI20_MA_092","BLiMMP_sample_0077","BLiMMP_trip_015","2021-09-10","2021-09-13","18:00",19.9,"t2",1.793056,1.009722,"yes","unamended","filtered-unamended",0.863,0.001,0.305,0.150535134111821,0.0175090416156835,2022-01-05,FALSE,"MSC971BC",2.85593362793361,0.597353740744781,0.647464831137023,0.0693796779186221,"2022-02-15","MSC970BC",30.2177890816188,0.16740499502911,47.1068057031584
"BLI20_MA_093","BLiMMP_sample_0081","BLiMMP_trip_016","2021-10-14","2021-10-15","19:12",14.2,"t0",0,0,"no","unamended","unfiltered-unamended",0.358,-0.001,0.963,0.0178093895454875,0.00745158632678282,2022-01-19,FALSE,"MSC427BC",2.8937059563946,0.690602369936015,0.908612792282643,0.0702972874727196,"2022-02-15","MSC426BC",12.3716785808482,-0.144801124863306,105.985740920588
"BLI20_MA_093","BLiMMP_sample_0081","BLiMMP_trip_016","2021-10-14","2021-10-16","20:34",14.2,"t1",1.056944,1.056944,"no","unamended","unfiltered-unamended",1.72,0.008,0.857,0.0939202878224195,0.0212111584023132,2021-12-14,FALSE,"MSC311BD",0.739856435738059,0.456279196249419,0.746461703475325,0.0205689670160552,"2022-02-18","MSC310BD",232.477534413035,1.75331245994983,114.808301083637
"BLI20_MA_093","BLiMMP_sample_0081","BLiMMP_trip_016","2021-10-14","2021-10-17","18:11",14.2,"t2",1.957639,0.900694,"no","unamended","unfiltered-unamended",0.285,0,0.779,0.0728035133563812,0.00525147786850076,2022-01-12,FALSE,"MSC380BD",0.675898619754106,0.401010178772552,0.669504520193802,0.0174976050156353,"2022-02-18","MSC481BC",42.1660869944791,0,116.354703591023
"BLI20_MA_094","BLiMMP_sample_0081","BLiMMP_trip_016","2021-10-14","2021-10-15","19:20",14.2,"t0",0,0,"no","molybdate","unfiltered-molybdate",0.274,0.002,0.898,0.192166575667478,0.00641625708006018,2022-01-11,FALSE,"MSC431BC",2.85526334078508,0.666104560262681,0.910993483995218,0.0693633945197284,"2022-02-15","MSC430BC",9.59631274937537,0.300253161337207,98.5737017636796
"BLI20_MA_094","BLiMMP_sample_0081","BLiMMP_trip_016","2021-10-14","2021-10-16","20:22",14.2,"t1",1.043056,1.043056,"no","molybdate","unfiltered-molybdate",0.303,0.002,0.828,0.0939202878224195,0.00373479647591546,2021-12-14,FALSE,"MSC303BD",0.778164601210003,0.448592646983287,0.718057997952485,0.0201450578994754,"2022-02-18","MSC302BD",38.9377773711181,0.44583878345971,115.311019772917
"BLI20_MA_094","BLiMMP_sample_0081","BLiMMP_trip_016","2021-10-14","2021-10-17","18:16",14.2,"t2",1.955556,0.9125,"no","molybdate","unfiltered-molybdate",0.298,0.002,0.807,0.0939202878224195,0.00367953215547559,2021-12-14,FALSE,"MSC381BD",0.76469837588773,0.433923035137671,0.73477027763802,0.0212596051221408,"2022-02-18","MSC482BC",38.9696133006762,0.460911230344216,109.830245528462
"BLI20_MA_095","BLiMMP_sample_0081","BLiMMP_trip_016","2021-10-14","2021-10-15","19:16",14.2,"t0",0,0,"no","unamended","unfiltered-unamended",0.204,0.001,0.9,0.192166575667478,0.00478672763176689,2022-01-11,FALSE,"MSC429BC",3.12555899337242,0.679664669439399,0.912991032375426,0.0759297324541578,"2022-02-15","MSC428BC",6.52683249404575,0.147131378893774,98.577090911657
"BLI20_MA_095","BLiMMP_sample_0081","BLiMMP_trip_016","2021-10-14","2021-10-16","20:31",14.2,"t1",1.052083,1.052083,"no","unamended","unfiltered-unamended",0.249,0.005,0.789,0.0939202878224195,0.00307555507443355,2021-12-14,TRUE,"MSC309BD",0.809640248824924,0.545262413352951,0.77859115241591,0.0225090473888188,"2022-02-18","MSC308BD",30.7543999154424,0.916989669112489,101.336882335715
"BLI20_MA_095","BLiMMP_sample_0081","BLiMMP_trip_016","2021-10-14","2021-10-17","18:08",14.2,"t2",1.952778,0.900694,"no","unamended","unfiltered-unamended",0.29,0.005,0.836,0.0939202878224195,0.00357386222008626,2021-12-14,TRUE,"MSC382BD",0.820799975720504,0.596392054313712,0.874206834345715,0.0211790568412301,"2022-04-26","MSC483BC",35.3313850607069,0.838374683873625,95.6295429359906
"BLI20_MA_096","BLiMMP_sample_0081","BLiMMP_trip_016","2021-10-14","2021-10-15","19:30",14.2,"t0",0,0,"no","molybdate","unfiltered-molybdate",0.278,0.002,0.891,0.0178093895454875,0.00579533849619831,2022-01-19,FALSE,"MSC435BC",2.0785785427694,0.627415433799674,0.876954825847811,0.0459757598186867,"2022-02-16","MSC434BC",13.3745246705763,0.318768058969773,101.601584681242
"BLI20_MA_096","BLiMMP_sample_0081","BLiMMP_trip_016","2021-10-14","2021-10-16","20:18",14.2,"t1",1.033333,1.033333,"no","molybdate","unfiltered-molybdate",0.21,0.003,0.833,0.0939202878224195,0.00259509444330581,2021-12-14,TRUE,"MSC301BD",0.626046812325273,0.439211594735293,0.694042061788301,0.0162070457361644,"2022-02-18","MSC300BD",33.543817469498,0.683042077203828,120.021544206363
"BLI20_MA_096","BLiMMP_sample_0081","BLiMMP_trip_016","2021-10-14","2021-10-17","18:20",14.2,"t2",1.951389,0.918056,"no","molybdate","unfiltered-molybdate",0.236,0,0.834,0.0939202878224195,0.00290871888089055,2021-12-14,FALSE,"MSC383BD",0.655992824995236,0.444970978587649,0.700645111684411,0.0169822855223957,"2022-02-18","MSC484BC",35.9760032438943,0,119.033157598858
